adsh,company_name,sector,rating,investment_grade,financial_score,accounts_receivable,cash,current_assets,current_liabilities,gross_profit,inventory,long_term_debt,net_income,operating_income,revenue,short_term_debt,stockholders_equity,total_assets,total_liabilities,current_ratio,debt_to_equity,return_on_assets,profit_margin
0000004904-24-000020,Company_107,Financial,AA+,1,4.0,338500000.0,48900000.0,40500000.0,6800000.0,,,12000000.0,220300000.0,3556200000.0,500000.0,2490500000.0,10557600000.0,0.0,6800000.0,5.955882352941177,0.0011366219595362582,inf,440.6
0000004904-24-000046,Company_108,Healthcare,BBB,1,2.03,270700000.0,5500000.0,20400000.0,75100000.0,,,86000000.0,1500000.0,29800000.0,1093000000.0,125600000.0,3928400000.0,140100000.0,33700000.0,0.27163781624500666,0.021891864372263516,0.010706638115631691,0.0013723696248856359
0000004904-24-000081,Company_109,Energy,BB,0,1.09,137500000.0,2500000.0,0.0,43300000.0,,,9000000.0,1000000.0,1856500000.0,6700000.0,682700000.0,40500000.0,119800000.0,108600000.0,0.0,0.2222222222222222,0.008347245409015025,0.14925373134328357
0000004904-24-000100,Company_110,Consumer,BB,0,0.96,337200000.0,4800000.0,-1000000.0,22300000.0,,,9000000.0,959600000.0,212500000.0,-2100000.0,185000000.0,16289400000.0,-1000000.0,22300000.0,-0.04484304932735426,0.0005525065379940329,-959.6,-456.95238095238096
0000004962-22-000008,Company_111,Industrial,BB,0,1.0,,525000000.0,,,,,7788000000.0,8060000000.0,,-43000000.0,,-227000000.0,158000000.0,47177000000.0,,-34.308370044052865,51.0126582278481,-187.4418604651163
0000004962-22-000028,Company_112,Utilities,BBB,1,1.95,,2207000000.0,,,,,38337000000.0,2099000000.0,,11735000000.0,,13754000000.0,23000000000.0,1087000000.0,,2.787334593572779,0.0912608695652174,0.17886663826161056
0000004962-22-000041,Company_113,Technology,BB,0,1.0,,9000000.0,,,,,11968000000.0,4063000000.0,,-21000000.0,,23235000000.0,17540000000.0,31802000000.0,,0.515085001075963,0.23164196123147093,-193.47619047619048
0000004962-22-000054,Company_114,Financial,BB,0,1.0,,4000000.0,,,,,20740000000.0,1879000000.0,,10012000000.0,,-65000000.0,31000000000.0,32583000000.0,,-319.0769230769231,0.06061290322580645,0.18767479025169798
0000004962-23-000006,Company_115,Healthcare,BB,0,1.0,,544000000.0,,,,,574000000.0,7514000000.0,,2917000000.0,,24711000000.0,37000000000.0,57046000000.0,,0.023228521710978917,0.20308108108108108,2.575934178950977
0000004962-23-000016,Company_116,Energy,BB,0,1.07,,3000000.0,,,,,3003000000.0,1816000000.0,,14281000000.0,,149000000.0,36000000000.0,33656000000.0,,20.154362416107382,0.050444444444444445,0.12716196344793781
0000004962-23-000028,Company_117,Consumer,BB,0,1.0,,0.0,,,,,46725000000.0,2174000000.0,,2585000000.0,,-2569000000.0,24000000.0,218201000000.0,,-18.18801089918256,90.58333333333333,0.8410058027079303
0000004962-23-000038,Company_118,Industrial,BB,0,1.0,,0.0,,,,,508000000.0,6441000000.0,,-166000000.0,,-154000000.0,710000000.0,250587000000.0,,-3.2987012987012987,9.071830985915494,-38.80120481927711
0000004962-24-000013,Company_119,Utilities,BB,0,1.0,,514000000.0,,,,,1984000000.0,8374000000.0,,4372000000.0,,0.0,1244000000.0,36695000000.0,,inf,6.731511254019293,1.915370539798719
0000004962-24-000031,Company_120,Technology,BBB,1,1.97,,68000000.0,,,,,2345000000.0,2437000000.0,,7499000000.0,,-13000000.0,41000000000.0,1412000000.0,,-180.3846153846154,0.0594390243902439,0.3249766635551407
0000004962-24-000052,Company_121,Financial,BBB,1,1.95,,81000000.0,,,,,51521000000.0,5452000000.0,,3954000000.0,,-95000000.0,41982000000.0,2113000000.0,,-542.3263157894737,0.12986518031537325,1.3788568538189176
0000004962-24-000068,Company_122,Healthcare,BB,0,1.0,,13000000.0,,,,,16626000000.0,7959000000.0,,48770000000.0,,29707000000.0,20333000000.0,37669000000.0,,0.5596660719695694,0.39143264643682685,0.16319458683616977
0000004977-22-000058,Company_123,Energy,BB,0,1.35,,5051000000.0,,,,,1153000000.0,24000000.0,,6489000000.0,,-18185000000.0,640000000.0,414000000.0,,-0.06340390431674457,0.0375,0.0036985668053629217
0000004977-22-000076,Company_124,Consumer,BB,0,1.0,,4275000000.0,,,,,0.0,0.0,,5272000000.0,,2560000000.0,147046000000.0,427000000.0,,0.0,0.0,0.0
0000004977-22-000125,Company_125,Industrial,BB,0,0.95,,5173000000.0,,,,,0.0,0.0,,10672000000.0,,2589000000.0,7103000000.0,357000000.0,,0.0,0.0,0.0
0000004977-22-000145,Company_126,Utilities,BB,0,0.89,,4710000000.0,,,,,966000000.0,0.0,,4820000000.0,,24152000000.0,6577000000.0,752000000.0,,0.039996687644915534,0.0,0.0
0000004977-23-000055,Company_127,Technology,B,0,0.11,,1143000000.0,,,,,1277000000.0,0.0,,19502000000.0,,721000000.0,105173000000.0,93258000000.0,,1.7711511789181693,0.0,0.0
0000004977-23-000090,Company_128,Financial,BBB,1,2.0,,3809000000.0,,,,,,1188000000.0,,4800000000.0,,-21293000000.0,108762000000.0,399000000.0,,,0.010922932641915375,0.2475
0000004977-23-000149,Company_129,Healthcare,B,0,0.0,,4720000000.0,,,,,,0.0,,5500000000.0,,20439000000.0,5722000000.0,93807000000.0,,,0.0,0.0
0000004977-23-000177,Company_130,Energy,BB,0,1.2,,5502000000.0,,,,,0.0,31000000.0,,115000000.0,,22669000000.0,4953000000.0,3977000000.0,,0.0,0.0062588330304865734,0.26956521739130435
0000004977-24-000053,Company_131,Consumer,BB,0,1.1,,4306000000.0,,,,,0.0,4659000000.0,,17747000000.0,,-23395000000.0,101541000000.0,91599000000.0,,-0.0,0.04588294383549502,0.26252324336507576
0000004977-24-000086,Company_132,Industrial,B,0,0.0,,5098000000.0,,,,,823000000.0,0.0,,1699000000.0,,23537000000.0,21850000000.0,124742000000.0,,0.03496622339295577,0.0,0.0
0000004977-24-000140,Company_133,Utilities,BBB,1,2.0,,6060000000.0,,,,,823000000.0,39000000.0,,2447000000.0,,2835000000.0,92708000000.0,-43000000.0,,0.290299823633157,0.0004206756698451051,0.015937883122190438
0000004977-24-000167,Company_134,Technology,BBB,1,1.99,,5612000000.0,,,,,823000000.0,213000000.0,,13088000000.0,,2876000000.0,101132000000.0,623000000.0,,0.28616133518776077,0.002106158288177827,0.01627444987775061
0000005272-22-000021,Company_135,Financial,BB,0,1.0,,281000000.0,,,,,19470000000.0,3036000000.0,,229000000.0,,-3000000000.0,69000000.0,28044000000.0,,-6.49,44.0,13.25764192139738
0000005272-22-000027,Company_136,Healthcare,BBB,1,2.0,,69000000.0,,,,,1112000000.0,10005000000.0,,11299000000.0,,-1000000000.0,81302000000.0,37000000.0,,-1.112,0.12305970332833141,0.8854765908487476
0000005272-23-000007,Company_137,Energy,BB,0,1.0,,33000000.0,,,,,9400000000.0,10276000000.0,,4160000000.0,,0.0,0.0,4383000000.0,,inf,inf,2.4701923076923076
0000005272-23-000023,Company_138,Consumer,BB,0,1.48,,105000000.0,,,,,743000000.0,584000000.0,,10984000000.0,,79562000000.0,5066000000.0,2614000000.0,,0.00933862899374073,0.11527832609553888,0.05316824471959213
0000005272-23-000033,Company_139,Industrial,BBB,1,1.9,,32000000.0,,,,,0.0,1508000000.0,,13218000000.0,,-16655000000.0,29680000000.0,3100000000.0,,-0.0,0.050808625336927225,0.11408685126342866
0000005272-23-000045,Company_140,Utilities,BB,0,0.95,,36000000.0,,,,,0.0,-169000000.0,,82000000.0,,-22529000000.0,1994000000.0,92000000.0,,-0.0,-0.08475426278836509,-2.0609756097560976
0000005272-24-000023,Company_141,Technology,BBB,1,2.0,,4000000.0,,,,,2304000000.0,3614000000.0,,33565000000.0,,-6000000.0,94000000.0,0.0,,-384.0,38.4468085106383,0.1076716818114107
0000005272-24-000051,Company_142,Financial,BB,0,1.0,,4000000.0,,,,,121000000.0,1216000000.0,,12565000000.0,,75625000000.0,43000000.0,1813000000.0,,0.0016,28.27906976744186,0.09677676084361321
0000005272-24-000079,Company_143,Healthcare,B,0,0.0,,3000000.0,,,,,9861000000.0,-7214000000.0,,4972000000.0,,51000000.0,1000000.0,99000000.0,,193.35294117647058,-7214.0,-1.4509251810136765
0000005272-24-000126,Company_144,Energy,B,0,0.0,,15000000.0,,,,,400000000.0,-23000000.0,,6720000000.0,,-63744000000.0,49000000.0,99000000.0,,-0.006275100401606426,-0.46938775510204084,-0.0034226190476190476
0000005513-22-000030,Company_145,Consumer,BB,0,1.0,,-122000000.0,,,,,588100000.0,-17700000.0,,12013800000.0,,-3229700000.0,4086500000.0,11300000.0,,-0.1820912159024058,-0.004331334883151842,-0.0014733056984467861
0000005513-22-000082,Company_146,Industrial,B,0,0.16,,,,,,,3442900000.0,-10000000.0,,2982500000.0,,10623100000.0,66471700000.0,55848600000.0,,0.32409560297841494,-0.00015043996166789775,-0.003352891869237217
0000005513-22-000138,Company_147,Utilities,B,0,0.34,,,,,,,3442800000.0,-6100000.0,,3040900000.0,,-3324600000.0,3956500000.0,2615100000.0,,-1.0355531492510377,-0.0015417667130039176,-0.0020059850702094776
0000005513-22-000156,Company_148,Technology,BB,0,1.0,,,,,,,364000000.0,410700000.0,,8985300000.0,,-3367200000.0,523100000.0,52207200000.0,,-0.10810168686148729,0.7851271267444083,0.04570798971653701
0000005513-23-000034,Company_149,Financial,BB,0,1.17,,,,,,,3427800000.0,41000000.0,,11991000000.0,2000000.0,13471400000.0,16278700000.0,13471400000.0,,0.25445016850512936,0.002518628637421907,0.0034192310899841547
0000005513-23-000126,Company_150,Healthcare,B,0,0.43,,,,,,,3428500000.0,-1300000.0,,3036100000.0,2000000.0,2431800000.0,3949000000.0,2241900000.0,,1.409861008306604,-0.0003291972651304128,-0.0004281808899575113
0000005513-23-000179,Company_151,Energy,BBB,1,1.99,,,,,,,3429100000.0,392900000.0,,3112200000.0,2000000.0,-3457600000.0,3315200000.0,23900000.0,,-0.9917572882924572,0.11851472007722008,0.12624509992931046
0000005513-23-000192,Company_152,Consumer,BB,0,0.96,,,,,,,2000000.0,-4200000.0,,3092500000.0,2000000.0,13888700000.0,59954500000.0,2284300000.0,,0.0001440019584266346,-7.005312361874422e-05,-0.0013581244947453517
0000005513-24-000015,Company_153,Industrial,BB,0,0.69,,,,,,,0.0,-5300000.0,,12385900000.0,0.0,-39300000.0,13969300000.0,4317900000.0,,-0.0,-0.00037940340604038854,-0.0004279059252860107
0000005513-24-000095,Company_154,Utilities,BB,0,1.0,,,,,,,3431000000.0,395200000.0,,3200300000.0,,-162300000.0,4852200000.0,52268300000.0,,-21.139864448552064,0.08144759078356209,0.12348842296034747
0000005513-24-000142,Company_155,Technology,BB,0,1.0,,,,,,,3470300000.0,389500000.0,,3233400000.0,,62044400000.0,3375800000.0,62044400000.0,,0.05593252573963162,0.11538005806031162,0.12046143378487041
0000005513-24-000161,Company_156,Financial,BB,0,1.02,,,,,,,3470400000.0,-10900000.0,,3217000000.0,,64140500000.0,35527400000.0,-631000000.0,,0.05410621993904008,-0.0003068054515669596,-0.0033882499222878458
0000006201-22-000026,Company_157,Healthcare,B,0,0.22,,135000000.0,615000000.0,2766000000.0,,1692000000.0,35571000000.0,-1993000000.0,-961000000.0,,,-5942000000.0,2109000000.0,2766000000.0,0.22234273318872017,-5.986368226186469,-0.9449976292081556,
0000006201-22-000046,Company_158,Energy,BB,0,1.08,,,23521000000.0,21866000000.0,,1897000000.0,367000000.0,-1578000000.0,-1723000000.0,,,7243000000.0,1764000000.0,21866000000.0,1.0756882831793653,0.05066961203921027,-0.8945578231292517,
0000006201-22-000071,Company_159,Consumer,BBB,1,1.66,,,898000000.0,1352000000.0,,2160000000.0,2106000000.0,476000000.0,-706000000.0,,,0.0,1377000000.0,53615000000.0,0.6642011834319527,inf,0.345679012345679,
0000006201-22-000086,Company_160,Industrial,BB,0,1.41,,,949000000.0,2808000000.0,,2098000000.0,699000000.0,483000000.0,225000000.0,,,-5961000000.0,72169000000.0,66652000000.0,0.33796296296296297,-0.11726220432813286,0.006692624256952431,
0000006201-23-000018,Company_161,Utilities,BBB,1,1.71,,146000000.0,15269000000.0,21496000000.0,,2279000000.0,72000000.0,127000000.0,1607000000.0,,,70324000000.0,2893000000.0,70324000000.0,0.7103181987346483,0.0010238325464990614,0.043899066712754925,
0000006201-23-000042,Company_162,Technology,BBB,1,2.0,,,24111000000.0,24192000000.0,,2308000000.0,3572000000.0,85000000.0,439000000.0,,,0.0,505000000.0,24192000000.0,0.9966517857142857,inf,0.16831683168316833,
0000006201-23-000070,Company_163,Financial,BBB,1,2.02,2073000000.0,,24765000000.0,24316000000.0,,2280000000.0,2143000000.0,1338000000.0,2163000000.0,,,-5439000000.0,1224000000.0,47329000000.0,1.0184652080934364,-0.3940062511491083,1.0931372549019607,
0000006201-23-000092,Company_164,Healthcare,BB,0,1.14,2021000000.0,,623000000.0,3262000000.0,,2461000000.0,2324000000.0,-452000000.0,-223000000.0,,,-4788000000.0,65711000000.0,3262000000.0,0.19098712446351931,-0.4853801169590643,-0.006878604799805207,
0000006201-24-000010,Company_165,Energy,AA+,1,4.86,1995000000.0,,13572000000.0,2738000000.0,,2400000000.0,3632000000.0,1188000000.0,3034000000.0,,,-4999000000.0,10783000000.0,1558000000.0,4.956902848794741,-0.7265453090618124,0.11017342112584624,
0000006201-24-000032,Company_166,Consumer,B,0,0.28,2030000000.0,,777000000.0,2821000000.0,,2500000000.0,23493000000.0,-312000000.0,7000000.0,,,7000000.0,1542000000.0,2685000000.0,0.27543424317617865,3356.1428571428573,-0.20233463035019456,
0000006201-24-000048,Company_167,Industrial,BB,0,1.31,2067000000.0,,832000000.0,2705000000.0,,2425000000.0,3632000000.0,793000000.0,1394000000.0,,,70366000000.0,1449000000.0,2629000000.0,0.30757855822550834,0.05161583719409942,0.5472739820565907,
0000006201-24-000060,Company_168,Utilities,BB,0,1.43,1790000000.0,,14456000000.0,23674000000.0,,2582000000.0,22524000000.0,-149000000.0,1480000000.0,,,-4835000000.0,14456000000.0,2548000000.0,0.6106276928275746,-4.658531540847983,-0.010307138904261206,
0000006281-22-000020,Company_169,Technology,BB,0,1.17,1636928000.0,1790399000.0,236797000.0,1385259000.0,1401997000.0,972571000.0,6253575000.0,280077000.0,364757000.0,,0.0,30093961000.0,521012000.0,51215614000.0,0.1709405966682043,0.20780165827954653,0.5375634342395185,
0000006281-22-000168,Company_170,Financial,B,0,0.09,1608254000.0,1737733000.0,212905000.0,2326212000.0,1944520000.0,1075297000.0,6253215000.0,-458000.0,1282918000.0,,0.0,50800652000.0,212905000.0,50800652000.0,0.09152433226206382,0.12309320360691434,-0.0021511941945938327,
0000006281-22-000224,Company_171,Healthcare,B,0,0.09,1742646000.0,1524960000.0,218708000.0,2441201000.0,5389659000.0,1203394000.0,6252839000.0,-1389000.0,2176224000.0,,0.0,28590056000.0,218708000.0,536187000.0,0.0895903286947695,0.2187067769297129,-0.006350933664977961,
0000006281-22-000250,Company_172,Energy,B,0,0.11,1800462000.0,1470572000.0,267044000.0,2442655000.0,7532474000.0,1399914000.0,6548625000.0,-34472000.0,3278700000.0,,0.0,8721325000.0,14441000.0,171772000.0,0.10932530381900023,0.7508750103911963,-2.3870923066269647,
0000006281-23-000031,Company_173,Consumer,AA+,1,4.0,1629870000.0,1670462000.0,5161500000.0,1385075000.0,2124341000.0,1522942000.0,6543250000.0,961474000.0,1130820000.0,,,-5951000.0,2267178000.0,50234520000.0,3.7265130047109363,-1099.521088892623,0.42408403751271406,
0000006281-23-000152,Company_174,Industrial,BBB,1,1.79,1616256000.0,1177609000.0,4744920000.0,2646410000.0,4268887000.0,1648136000.0,6475646000.0,-5286000.0,2259204000.0,,,26262226000.0,4744920000.0,49544739000.0,1.7929648089298333,0.24657643262989207,-0.0011140335348119672,
0000006281-23-000179,Company_175,Utilities,BBB,1,1.89,1616243000.0,1149246000.0,360383000.0,2831018000.0,1961615000.0,1709313000.0,6437650000.0,814191000.0,3188697000.0,,,-5185000.0,11762655000.0,2831018000.0,0.1272980249507421,-1241.5911282545806,0.06921830148040557,
0000006281-23-000203,Company_176,Technology,BBB,1,2.48,1469734000.0,958061000.0,4384022000.0,3200971000.0,7877218000.0,1642214000.0,499052000.0,-11135000.0,3823112000.0,,499052000.0,82712000.0,4384022000.0,-499316000.0,1.3695912896430489,6.03361060063836,-0.0025399051373373584,
0000006281-24-000034,Company_177,Financial,BBB,1,2.06,1196721000.0,1303560000.0,362375000.0,2923366000.0,1473941000.0,1553221000.0,499322000.0,676105000.0,585964000.0,,499322000.0,35548073000.0,43972587000.0,2923366000.0,0.12395813592960991,0.014046387268305654,0.015375602076812083,
0000006281-24-000132,Company_178,Healthcare,BB,0,1.3,1004628000.0,1939695000.0,346100000.0,1066677000.0,1180035000.0,1479081000.0,6611681000.0,-1478000.0,972087000.0,,898776000.0,-12589000.0,43668245000.0,1066677000.0,0.3244656067394347,-525.1950909524188,-3.384610487552225e-05,
0000006281-24-000159,Company_179,Energy,AA+,1,3.98,1127158000.0,2106032000.0,5442936000.0,956853000.0,3965215000.0,1427936000.0,899251000.0,-5678000.0,1463406000.0,,899251000.0,-169718000.0,48618374000.0,956853000.0,5.688372195102069,-5.2985010429064685,-0.00011678712249817322,
0000006281-24-000204,Company_180,Consumer,B,0,0.39,1336331000.0,1991342000.0,337472000.0,2988280000.0,5381343000.0,1447687000.0,6634313000.0,-1032000.0,2032798000.0,,399636000.0,25082243000.0,749082000.0,544489000.0,0.11293185377541595,0.26450238122643177,-0.0013776862880165322,
0000006845-22-000003,Company_181,Industrial,BBB,1,2.21,165005000.0,345000.0,19837000.0,48017000.0,64680000.0,75437000.0,162000000.0,11057000.0,17710000.0,,1000000.0,-29951000.0,46793000.0,9387000.0,0.4131245183997334,-5.408834429568295,0.2362960271835531,
0000006845-22-000010,Company_182,Utilities,AA+,1,4.13,168592000.0,37583000.0,337892000.0,67462000.0,274161000.0,80494000.0,1000000.0,3486000.0,23618000.0,,1000000.0,254825000.0,77443000.0,67462000.0,5.008627078948148,0.003924261748258609,0.04501375204989476,
0000006845-22-000020,Company_183,Technology,BB,0,1.09,,15186000.0,19331000.0,207065000.0,85617000.0,98517000.0,261000000.0,22731000.0,2927000.0,,0.0,906950000.0,19331000.0,207065000.0,0.09335715838021877,0.2877777165224103,1.1758832962598935,
0000006845-22-000029,Company_184,Financial,AA+,1,4.96,,22065000.0,424218000.0,41338000.0,170553000.0,98046000.0,250834000.0,37389000.0,5490000.0,,0.0,7403000.0,948974000.0,41338000.0,10.262180076442982,33.88275023639065,0.03939939345018936,
0000006845-22-000037,Company_185,Healthcare,AA+,1,4.02,,21746000.0,396690000.0,55528000.0,86608000.0,86032000.0,203735000.0,23765000.0,7109000.0,,0.0,918446000.0,48292000.0,47196000.0,7.143963405849301,0.22182577963211772,0.4921104944918413,
0000006845-23-000006,Company_186,Energy,AA+,1,4.83,223101000.0,1549000.0,383101000.0,66948000.0,335273000.0,78441000.0,169837000.0,104107000.0,-28185000.0,,0.0,7408000.0,383101000.0,66948000.0,5.722366612893589,22.92616090712743,0.27174818128900735,
0000006845-23-000022,Company_187,Consumer,AA+,1,4.81,,24642000.0,393725000.0,73223000.0,92986000.0,80579000.0,170669000.0,23576000.0,33767000.0,,,286300000.0,393725000.0,73223000.0,5.377067314914712,0.5961194551170101,0.0598793574195187,
0000006845-23-000029,Company_188,Industrial,BBB,1,2.04,,18423000.0,29036000.0,34156000.0,95371000.0,72775000.0,145675000.0,33327000.0,-13751000.0,,,308248000.0,51229000.0,41405000.0,0.850099543272046,0.4725902520048792,0.650549493450975,
0000006845-24-000004,Company_189,Utilities,AA+,1,4.0,,23407000.0,372459000.0,42768000.0,278662000.0,70267000.0,100666000.0,83877000.0,17288000.0,,,-31124000.0,372459000.0,894855000.0,8.708824354657688,-3.2343529109368974,0.22519794124990938,
0000006845-24-000088,Company_190,Technology,AA+,1,4.0,173557000.0,37216000.0,358639000.0,59108000.0,367128000.0,69240000.0,62000000.0,99613000.0,68046000.0,,,471025000.0,6195000.0,43875000.0,6.067520471002233,0.13162783291757338,16.07958030669895,
0000006845-24-000222,Company_191,Financial,BBB,1,2.49,,30363000.0,34417000.0,28900000.0,98855000.0,80495000.0,77000000.0,31011000.0,41381000.0,,,-29010000.0,41436000.0,28900000.0,1.1908996539792387,-2.6542571527059633,0.7484071821604402,
0000006845-24-000254,Company_192,Healthcare,A,1,2.58,,51024000.0,36742000.0,57597000.0,97321000.0,79591000.0,62000000.0,30566000.0,17141000.0,,,7315000.0,917092000.0,57597000.0,0.6379151691928399,8.475734791524266,0.03332926249492962,
0000006951-22-000011,Company_193,Energy,BB,0,1.17,4405000000.0,5264000000.0,1039000000.0,6264000000.0,2959000000.0,4526000000.0,5454000000.0,1792000000.0,-274000000.0,,,13000000.0,-347000000.0,6264000000.0,0.1658684546615581,419.53846153846155,-5.164265129682997,
